C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,regression target,classification target
single,1st phase - general contingent,fourth choice,Animation and Multimedia Design,daytime,Secondary education,72.5,Portuguese,yes,no,no,yes,female,no,20,no,6,12.0,12,12,,0,4.0,11.0,14,11.0,14.33333333,0,8.9,1.4,3.51,0.7005,success
single,Short cycle diploma holders,second choice,Animation and Multimedia Design,daytime,Professional higher technical course,65.0,Portuguese,yes,no,no,,male,yes,22,no,5,12.0,15,11,12.54545455,0,4.0,11.0,16,11.0,12.66666667,0,8.9,1.4,3.51,0.65,success
single,Over 23 years old,second choice,Agronomy,daytime,Basic education 3rd cycle (9th/10th/11th year) or equiv.,66.55,Portuguese,,no,no,yes,male,no,25,no,0,3.0,4,0,0.0,0,0.0,3.0,5,0.0,0.0,0,16.2,0.3,-0.92,0.6,failure
single,Over 23 years old,second choice,Veterinary Nursing,daytime,Secondary education,70.0,Portuguese,no,no,yes,no,,no,35,no,0,5.0,7,2,11.5,0,0.0,5.0,8,2.0,10.5,0,7.6,2.6,0.32,0.5315,failure
single,Change of course,second choice,Communication Design,daytime,Secondary education,50.0,Portuguese,yes,no,no,yes,male,no,34,no,7,12.0,12,7,11.42857143,0,4.0,12.0,12,7.0,11.85714286,0,7.6,2.6,0.32,0.54,success
married,Change of course,second choice,Management (evening attendance),evening,Secondary education,70.0,Portuguese,no,no,no,yes,female,no,28,no,6,,15,6,10.66666667,0,5.0,10.0,17,,11.33333333,1,7.6,2.6,0.32,0.5865,success
single,Holders of other higher courses,second choice,Basic Education,daytime,Higher education - degree,65.0,Portuguese,no,no,no,yes,female,no,28,no,14,15.0,25,14,12.42857143,1,8.0,14.0,22,11.0,11.90909091,0,7.6,2.6,0.32,0.65,failure
single,1st phase - general contingent,fourth choice,Veterinary Nursing,daytime,Secondary education,67.0,Portuguese,no,no,no,yes,female,no,19,no,0,5.0,7,3,12.0,0,0.0,5.0,7,4.0,13.5,0,7.6,2.6,0.32,0.6455,success
single,Technological specialization diploma holders,second choice,Agronomy,daytime,Technological specialization course,70.0,Portuguese,no,no,no,yes,male,yes,20,no,0,6.0,11,5,13.83333333,0,0.0,6.0,13,6.0,12.3,0,15.5,2.8,-4.06,0.7,success
single,1st phase - general contingent,third choice,Animation and Multimedia Design,daytime,Secondary education,60.0,Portuguese,yes,no,no,yes,female,no,21,no,0,0.0,0,0,0.0,0,0.0,0.0,0,,0.0,0,8.9,1.4,3.51,0.5985,failure
single,"Ordinance No. 533-A/99, item b2) (Different Plan)",second choice,Management,daytime,Higher education - bachelor's degree,66.55,Portuguese,yes,no,no,yes,female,no,31,no,13,15.0,17,13,11.61538462,0,11.0,14.0,14,11.0,12.54545455,0,7.6,2.6,0.32,0.6075,failure
single,1st phase - general contingent,second choice,Veterinary Nursing,daytime,Secondary education,70.0,Portuguese,no,no,no,yes,female,no,18,no,0,5.0,5,5,,0,0.0,5.0,7,5.0,11.6,0,7.6,2.6,0.32,0.732,success
single,Over 23 years old,second choice,Management (evening attendance),evening,Secondary education,75.0,Portuguese,no,no,yes,yes,male,no,29,no,1,5.0,9,3,11.0,0,0.0,5.0,11,2.0,13.5,0,12.7,3.7,-1.7,0.679,failure
single,1st phase - general contingent,fourth choice,Nursing,daytime,Secondary education,72.0,Portuguese,yes,no,no,yes,female,yes,18,no,0,,11,7,12.90857143,0,0.0,8.0,11,7.0,12.90857143,0,10.8,1.4,1.74,0.64,success
single,1st phase - general contingent,third choice,Advertising and Marketing Management,daytime,Secondary education,60.5,Portuguese,,no,no,yes,,yes,19,no,0,6.0,6,6,13.33333333,0,0.0,6.0,10,,13.4,0,8.9,1.4,3.51,0.677,success
single,1st phase - general contingent,second choice,Nursing,,Secondary education,67.0,Portuguese,no,no,no,yes,female,no,19,no,0,7.0,10,7,13.47,0,0.0,8.0,8,8.0,13.32625,0,15.5,2.8,-4.06,0.606,success
married,Over 23 years old,second choice,Management,daytime,Secondary education,80.0,Portuguese,no,no,no,yes,male,no,30,no,0,5.0,8,2,11.0,0,0.0,5.0,6,4.0,11.5,0,15.5,2.8,-4.06,0.55,failure
single,1st phase - general contingent,third choice,Journalism and Communication,daytime,Secondary education,62.5,Portuguese,yes,no,no,yes,female,no,18,no,0,6.0,0,0,0.0,0,0.0,6.0,0,0.0,0.0,0,11.1,0.6,2.02,0.611,failure
single,1st phase - general contingent,second choice,Communication Design,daytime,Secondary education,61.5,Portuguese,no,no,no,no,female,yes,18,no,0,6.0,7,5,11.8,0,0.0,6.0,7,5.0,13.0,0,8.9,1.4,3.51,0.624,success
single,1st phase - general contingent,second choice,Equinculture,daytime,Secondary education,70.0,Portuguese,no,no,no,yes,male,no,18,no,0,6.0,7,6,14.28571429,0,0.0,6.0,9,,14.85714286,0,11.1,0.6,2.02,0.639,success
single,2nd phase - general contingent,third choice,Journalism and Communication,daytime,Secondary education,66.0,Portuguese,yes,no,no,yes,female,yes,18,no,0,6.0,6,6,13.66666667,0,0.0,6.0,6,6.0,14.0,0,8.9,1.4,3.51,0.6004999999999999,success
single,3rd phase - general contingent,seventh choice,Social Service (evening attendance),evening,Secondary education,67.0,Portuguese,yes,no,no,yes,female,no,23,no,0,6.0,8,4,11.0,0,0.0,6.0,6,0.0,0.0,0,13.9,-0.3,0.79,0.6035,failure
single,Technological specialization diploma holders,second choice,Veterinary Nursing,daytime,Technological specialization course,80.0,Portuguese,yes,no,no,yes,female,no,20,no,1,,7,6,14.16666667,0,1.0,6.0,17,5.0,13.77777778,0,12.4,0.5,1.79,0.8,success
single,Over 23 years old,second choice,Veterinary Nursing,daytime,Secondary education,66.55,Portuguese,no,no,no,yes,male,no,28,no,0,5.0,8,3,12.0,0,0.0,5.0,10,3.0,11.33333333,0,7.6,2.6,0.32,0.6409999999999999,failure
single,Change of course,second choice,Journalism and Communication,daytime,Secondary education,66.55,Cape Verdean,no,no,yes,yes,female,no,23,yes,0,6.0,11,1,16.0,0,0.0,6.0,8,4.0,12.25,0,7.6,2.6,0.32,0.65,failure
single,2nd phase - general contingent,sixth choice,Journalism and Communication,daytime,Secondary education,69.5,Portuguese,yes,no,no,yes,male,no,18,no,0,6.0,6,6,13.0,0,0.0,6.0,12,0.0,0.0,0,7.6,2.6,0.32,0.618,failure
single,1st phase - general contingent,fourth choice,Nursing,daytime,Secondary education,64.0,Portuguese,yes,no,no,yes,female,yes,19,no,0,7.0,10,5,13.04,0,0.0,7.0,7,7.0,12.5,0,12.4,0.5,1.79,0.6025,success
facto union,Holders of other higher courses,second choice,Equinculture,daytime,Higher education - degree,80.0,Portuguese,no,no,no,no,female,no,27,no,1,,8,3,14.66666667,2,0.0,5.0,7,2.0,13.0,2,10.8,1.4,1.74,0.8,failure
single,2nd phase - general contingent,second choice,Veterinary Nursing,daytime,,66.5,Portuguese,yes,no,no,yes,female,no,18,no,0,6.0,7,6,15.0,0,0.0,6.0,7,6.0,16.42857143,0,11.1,0.6,2.02,0.6355,success
single,2nd phase - general contingent,fourth choice,Social Service,daytime,Secondary education,61.0,Portuguese,yes,no,no,yes,female,no,19,no,0,6.0,7,5,10.8,0,0.0,6.0,9,6.0,10.16666667,0,8.9,1.4,3.51,0.5875,success
single,1st phase - general contingent,second choice,Social Service,daytime,Secondary education,66.5,Portuguese,no,no,no,yes,female,no,18,,0,6.0,7,6,13.83333333,0,0.0,6.0,7,6.0,13.71428571,0,11.1,0.6,2.02,0.6579999999999999,success
single,1st phase - general contingent,fourth choice,Communication Design,daytime,Secondary education,66.0,Portuguese,yes,no,no,yes,female,yes,18,no,0,6.0,6,6,15.83333333,0,0.0,6.0,6,,15.33333333,0,11.1,0.6,2.02,0.6305,success
single,1st phase - general contingent,second choice,Communication Design,daytime,Secondary education,73.5,Portuguese,yes,no,no,yes,male,no,20,no,5,12.0,12,11,14.27272727,0,5.0,12.0,12,11.0,14.81818182,0,16.2,0.3,-0.92,0.7490000000000001,success
single,1st phase - general contingent,fourth choice,Journalism and Communication,daytime,Secondary education,67.0,Portuguese,yes,no,no,yes,female,yes,20,no,0,6.0,6,6,13.0,0,0.0,6.0,7,6.0,13.14285714,0,12.4,0.5,1.79,0.6805,failure
single,1st phase - general contingent,second choice,Management,daytime,Secondary education,64.0,Portuguese,no,no,no,yes,male,no,19,no,0,5.0,8,2,10.0,0,0.0,5.0,8,1.0,16.0,0,7.6,2.6,0.32,0.5825,failure
single,Over 23 years old,second choice,Management,daytime,Secondary education,80.0,Portuguese,no,yes,no,yes,female,yes,26,no,0,5.0,8,4,13.0,0,0.0,5.0,10,4.0,12.25,2,16.2,0.3,-0.92,0.607,success
single,2nd phase - general contingent,second choice,Tourism,daytime,Secondary education,70.0,Portuguese,no,no,no,yes,female,yes,19,no,0,6.0,15,6,11.33333333,0,0.0,,9,3.0,12.66666667,0,9.4,-0.8,-3.12,0.6495000000000001,success
single,1st phase - general contingent,third choice,Tourism,daytime,Secondary education,65.0,Portuguese,yes,no,no,yes,female,no,18,no,0,6.0,10,4,11.75,0,0.0,6.0,13,4.0,10.0,0,7.6,2.6,0.32,0.6135,failure
married,Over 23 years old,second choice,Agronomy,daytime,Higher education - degree,55.0,Portuguese,no,,no,yes,male,no,32,no,0,6.0,8,6,18.875,0,6.0,12.0,14,12.0,17.69230769,0,16.2,0.3,-0.92,0.75,success
single,2nd phase - general contingent,fifth choice,Management,daytime,Secondary education,56.0,Portuguese,yes,no,no,yes,female,no,20,no,0,5.0,10,3,,0,0.0,5.0,9,4.0,11.0,2,16.2,0.3,-0.92,0.56,success
divorced,Over 23 years old,second choice,Tourism,daytime,Secondary education,60.0,Portuguese,yes,no,no,,male,no,44,no,0,6.0,6,6,12.66666667,0,0.0,6.0,6,6.0,11.5,0,12.4,0.5,1.79,0.655,success
single,1st phase - general contingent,second choice,Journalism and Communication,daytime,Secondary education,70.0,Portuguese,yes,no,no,yes,female,no,18,no,0,6.0,7,6,13.5,0,0.0,6.0,8,6.0,12.5,0,9.4,-0.8,-3.12,0.6755,success
single,1st phase - general contingent,second choice,Agronomy,daytime,Secondary education,62.0,Portuguese,no,no,no,,male,no,19,no,0,6.0,8,6,15.5,0,0.0,6.0,10,6.0,14.1,0,16.2,0.3,-0.92,0.58,success
single,1st phase - general contingent,fourth choice,Nursing,daytime,Secondary education,70.0,Portuguese,yes,no,yes,,female,no,19,no,0,8.0,8,7,13.32714286,0,0.0,8.0,8,7.0,13.32714286,0,10.8,1.4,1.74,0.7075,failure
single,Over 23 years old,second choice,Informatics Engineering,daytime,Secondary education,50.0,Portuguese,no,no,yes,no,male,no,45,no,0,5.0,5,0,0.0,0,0.0,5.0,5,0.0,0.0,0,15.5,2.8,-4.06,0.8,failure
single,Over 23 years old,second choice,Management (evening attendance),evening,Secondary education,66.55,Portuguese,no,no,no,no,male,no,28,no,0,,0,0,0.0,0,0.0,5.0,0,0.0,0.0,0,8.9,1.4,3.51,0.555,failure
single,1st phase - general contingent,third choice,Oral Hygiene,daytime,Secondary education,65.0,Portuguese,yes,no,no,yes,female,yes,21,no,0,7.0,7,7,12.24285714,0,0.0,8.0,8,8.0,14.125,0,15.5,2.8,-4.06,0.5975,success
single,1st phase - general contingent,second choice,Communication Design,daytime,Secondary education,66.0,Portuguese,yes,no,no,yes,female,no,18,no,1,6.0,10,6,11.71428571,1,0.0,6.0,15,6.0,10.375,0,13.9,-0.3,0.79,0.6829999999999999,success
single,Over 23 years old,second choice,Agronomy,daytime,Basic education 3rd cycle (9th/10th/11th year) or equiv.,66.55,Portuguese,no,no,no,yes,male,no,35,no,17,18.0,20,18,11.55555556,0,11.0,13.0,13,13.0,11.61538462,0,15.5,2.8,-4.06,0.5,success
single,1st phase - general contingent,second choice,Advertising and Marketing Management,daytime,Secondary education,69.5,Portuguese,yes,no,no,yes,female,no,18,no,0,6.0,6,6,12.33333333,0,0.0,6.0,7,5.0,14.2,0,13.9,-0.3,0.79,0.653,success
single,1st phase - general contingent,third choice,Animation and Multimedia Design,daytime,,64.5,Portuguese,yes,no,no,no,male,no,22,no,0,,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,7.6,2.6,0.32,0.61,failure
single,1st phase - general contingent,second choice,Social Service,daytime,Secondary education,70.0,Portuguese,,no,no,yes,,no,19,no,0,6.0,7,6,12.28571429,0,0.0,6.0,7,6.0,12.0,0,12.4,0.5,1.79,0.7034999999999999,success
single,2nd phase - general contingent,second choice,Nursing,daytime,Secondary education,68.5,Portuguese,no,no,no,yes,female,yes,19,no,0,7.0,11,6,13.8875,0,0.0,8.0,9,8.0,14.86444444,0,15.5,2.8,-4.06,0.6245,success
single,2nd phase - general contingent,fourth choice,Social Service,,Secondary education,59.0,Portuguese,yes,no,no,yes,female,no,18,no,0,6.0,6,6,12.0,0,0.0,6.0,6,5.0,13.6,0,8.9,1.4,3.51,0.55,success
facto union,Holders of other higher courses,second choice,Nursing,daytime,Higher education - degree (1st cycle),75.0,Portuguese,no,no,no,yes,female,no,29,no,1,8.0,11,7,13.74285714,0,1.0,8.0,11,7.0,13.74285714,0,12.7,,-1.7,0.75,success
single,1st phase - general contingent,second choice,Journalism and Communication,daytime,Secondary education,71.0,Portuguese,no,no,no,yes,female,yes,19,no,0,6.0,7,6,14.71428571,0,0.0,6.0,6,6.0,15.16666667,0,13.9,-0.3,0.79,0.7065,success
single,2nd phase - general contingent,second choice,Advertising and Marketing Management,daytime,Secondary education,67.0,Portuguese,yes,no,no,yes,male,yes,19,no,0,6.0,7,4,13.75,0,0.0,6.0,10,6.0,11.55555556,0,10.8,1.4,1.74,0.6265,success
married,Over 23 years old,second choice,Social Service (evening attendance),evening,Secondary education,66.55,Portuguese,no,no,no,yes,female,no,44,no,2,8.0,11,8,11.875,0,0.0,6.0,7,6.0,12.33333333,0,12.7,3.7,-1.7,0.57,success
single,2nd phase - general contingent,seventh choice,Nursing,daytime,Secondary education,66.0,Portuguese,yes,no,no,yes,female,no,19,no,0,7.0,7,7,13.46714286,0,0.0,8.0,9,8.0,15.01111111,0,12.4,0.5,1.79,0.64,success
single,Over 23 years old,second choice,Management (evening attendance),evening,Secondary education,75.0,Portuguese,no,no,no,yes,female,no,27,no,0,5.0,5,0,0.0,0,0.0,5.0,6,0.0,0.0,0,12.4,0.5,1.79,0.77,failure
single,1st phase - general contingent,sixth choice,Animation and Multimedia Design,daytime,Secondary education,69.5,Portuguese,yes,no,no,yes,,yes,19,,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,9.4,-0.8,-3.12,0.6845,success
single,Over 23 years old,second choice,Agronomy,daytime,Secondary education,65.0,Portuguese,no,,no,no,male,no,25,no,0,6.0,0,0,0.0,0,0.0,6.0,0,0.0,0.0,0,13.9,-0.3,0.79,0.7,failure
single,1st phase - general contingent,second choice,Management,daytime,Secondary education,51.0,Portuguese,yes,no,no,yes,female,yes,21,no,0,5.0,10,5,13.71428571,0,0.0,5.0,7,5.0,14.4,0,11.1,0.6,2.02,0.498,success
single,1st phase - general contingent,third choice,Nursing,,Secondary education,57.5,Portuguese,yes,no,no,yes,female,yes,20,no,0,7.0,8,7,11.9625,0,0.0,8.0,9,8.0,13.04444444,0,13.9,-0.3,0.79,0.542,success
single,1st phase - general contingent,fourth choice,Communication Design,daytime,Secondary education,75.0,Portuguese,yes,no,no,yes,female,no,20,no,0,6.0,6,6,12.5,0,0.0,6.0,6,6.0,12.83333333,0,7.6,2.6,0.32,0.6575,success
single,1st phase - general contingent,sixth choice,Social Service,daytime,Secondary education,63.0,Portuguese,yes,no,no,yes,female,yes,19,no,0,,8,6,11.0,0,0.0,6.0,13,3.0,11.0,0,9.4,-0.8,-3.12,0.6285000000000001,success
single,Over 23 years old,second choice,Agronomy,daytime,Secondary education,65.0,Portuguese,no,no,yes,no,male,no,28,no,5,11.0,14,11,15.09090909,0,5.0,10.0,11,10.0,15.0,0,11.1,0.6,2.02,0.75,failure
single,Change of course,second choice,Journalism and Communication,daytime,Secondary education,63.0,Portuguese,no,no,yes,yes,female,no,20,no,0,6.0,7,6,13.33333333,0,0.0,6.0,8,6.0,12.66666667,0,12.4,0.5,1.79,0.55,success
single,3rd phase - general contingent,second choice,Informatics Engineering,daytime,Secondary education,61.0,Portuguese,,no,yes,no,male,no,24,no,0,5.0,8,0,0.0,0,0.0,5.0,5,0.0,0.0,0,9.4,-0.8,-3.12,0.5805,failure
single,Over 23 years old,second choice,Social Service (evening attendance),evening,Secondary education,66.55,Portuguese,no,no,yes,no,female,no,44,no,2,8.0,12,4,12.0,2,2.0,7.0,9,4.0,12.0,2,8.9,1.4,3.51,0.605,failure
single,Over 23 years old,second choice,Nursing,daytime,Secondary education,65.0,Portuguese,yes,no,no,yes,female,no,24,no,0,8.0,8,7,14.98571429,0,0.0,8.0,8,7.0,14.98571429,0,12.7,3.7,-1.7,0.7,success
single,2nd phase - general contingent,third choice,Social Service,daytime,Secondary education,62.5,Portuguese,yes,no,no,yes,female,no,18,,0,6.0,9,5,11.0,0,0.0,6.0,9,4.0,11.25,0,8.9,1.4,3.51,0.59,success
divorced,Over 23 years old,second choice,Advertising and Marketing Management,daytime,Basic education 3rd cycle (9th/10th/11th year) or equiv.,66.55,Portuguese,no,no,yes,yes,,yes,29,no,0,6.0,16,1,14.0,0,0.0,6.0,7,0.0,0.0,0,11.1,0.6,2.02,0.65,failure
single,2nd phase - general contingent,seventh choice,Nursing,daytime,Secondary education,68.0,Portuguese,yes,no,no,yes,female,no,20,no,0,7.0,8,6,13.54833333,0,0.0,8.0,11,6.0,14.775,0,11.1,0.6,2.02,0.6285000000000001,success
single,Change of course,fifth choice,Veterinary Nursing,daytime,Secondary education,66.55,Portuguese,no,,no,yes,female,no,21,no,0,6.0,0,0,,0,0.0,6.0,0,0.0,0.0,0,7.6,2.6,0.32,0.626,failure
single,Over 23 years old,second choice,Management (evening attendance),evening,Secondary education,65.0,Portuguese,no,no,no,yes,male,no,26,no,0,5.0,5,5,12.4,0,0.0,5.0,5,5.0,12.4,0,15.5,2.8,-4.06,0.7,success
single,Change of course,fourth choice,Animation and Multimedia Design,daytime,Secondary education,60.0,Portuguese,yes,,no,yes,female,,20,no,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,7.6,2.6,0.32,0.7165,success
married,Over 23 years old,second choice,Agronomy,daytime,Secondary education,60.0,Portuguese,no,no,no,yes,female,no,50,no,0,6.0,7,6,12.5,0,0.0,6.0,15,5.0,12.4,0,8.9,1.4,3.51,0.7440000000000001,success
single,International student (bachelor),second choice,Social Service,daytime,Secondary education,75.0,Santomean,yes,no,yes,no,male,no,22,yes,0,6.0,10,5,11.5,0,0.0,6.0,8,5.0,12.4,0,13.9,-0.3,0.79,0.7325,success
single,1st phase - general contingent,second choice,Animation and Multimedia Design,daytime,Secondary education,66.55,Portuguese,no,no,no,yes,male,no,22,no,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,11.1,0.6,2.02,0.59,failure
single,2nd phase - general contingent,fifth choice,Nursing,daytime,Secondary education,66.5,Portuguese,yes,no,no,yes,male,yes,18,no,0,7.0,7,7,13.46285714,0,0.0,8.0,8,8.0,13.90625,0,11.1,0.6,2.02,0.632,success
married,Over 23 years old,second choice,Management,daytime,Secondary education,66.55,Portuguese,no,no,no,no,female,no,35,no,0,5.0,8,4,12.5,1,0.0,5.0,8,5.0,11.8,0,9.4,-0.8,-3.12,0.7,failure
single,Change of course,second choice,Management (evening attendance),evening,Secondary education,50.0,Portuguese,no,no,no,yes,male,no,40,no,1,5.0,6,4,10.25,0,3.0,8.0,18,5.0,11.2,5,15.5,2.8,-4.06,0.65,failure
single,Over 23 years old,second choice,Management (evening attendance),evening,Secondary education,65.0,Portuguese,yes,no,no,,male,no,30,no,0,5.0,7,5,11.0,0,0.0,5.0,5,5.0,11.6,0,7.6,2.6,0.32,0.601,success
single,Over 23 years old,second choice,Management,daytime,Basic education 3rd cycle (9th/10th/11th year) or equiv.,50.0,Portuguese,no,no,yes,no,male,no,28,no,0,5.0,7,1,11.0,0,0.0,5.0,9,0.0,0.0,0,10.8,1.4,1.74,0.66,failure
single,2nd phase - general contingent,seventh choice,Social Service,daytime,Secondary education,58.5,Portuguese,no,no,no,yes,female,yes,18,no,0,6.0,7,6,12.14285714,0,0.0,6.0,6,6.0,13.33333333,0,13.9,-0.3,0.79,0.573,success
single,Over 23 years old,second choice,Social Service,daytime,Secondary education,85.0,Portuguese,yes,no,no,yes,female,no,24,no,0,6.0,9,4,15.75,0,0.0,6.0,10,5.0,16.4,0,9.4,-0.8,-3.12,0.7,success
single,Change of course,second choice,Animation and Multimedia Design,daytime,Secondary education,72.5,Portuguese,no,no,no,yes,female,,18,no,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,13.9,-0.3,0.79,0.5,failure
single,1st phase - special contingent (Azores Island),third choice,Communication Design,daytime,Secondary education,71.5,Portuguese,yes,no,no,yes,male,no,18,no,0,6.0,7,5,13.2,0,0.0,6.0,6,5.0,11.8,0,16.2,0.3,-0.92,0.731,success
single,1st phase - general contingent,fifth choice,Nursing,daytime,Secondary education,70.0,Portuguese,no,no,no,yes,female,no,18,no,0,7.0,0,0,0.0,0,0.0,8.0,0,0.0,0.0,0,12.7,3.7,-1.7,0.6375,failure
